County,Volume_in_mt,Waste_Type,Description,Site
Essonne,1.7405e-05,Déchets solides et liquides incinérables (via Andra PP),Polyethylene (SL) scintillation vials (0.005 m3 - 0.005 t - 7 Vials),CEA CIVIL - SACLAY CENTER
Essonne,0.0149784,Déchets solides et liquides incinérables (via Andra PP),Solid incinerable waste (SI) (2.4 m3 - 0.3975 t - 12 drums),CEA CIVIL - SACLAY CENTER
Essonne,0.0013924,Déchets solides et liquides incinérables (via Andra PP),Polyethylene (SL) scintillation vials (0.4 m3 - 0.13 t - 4 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.0,Déchets solides et liquides incinérables (via Andra PP),Aqueous liquids (LA) (0.21 m3 - 0.21 t - 7 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.00083544,Déchets solides et liquides incinérables (via Andra PP),Polyethylene (SL) scintillation vials (0.24 m3 - 2 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.0,Déchets solides et liquides incinérables (via Andra PP),Aqueous Liquids (LA) (0.03 m3 - 1 Drum),CEA CIVIL - SACLAY CENTER
Essonne,0.0,Déchets solides et liquides incinérables (via Andra PP),Mineral or organic oils (LH) (0.02 m3),CEA CIVIL - SACLAY CENTER
Essonne,0.0,Déchets solides et liquides incinérables (via Andra PP),Aqueous Liquids (LA) (0.08 m3 - 4 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.0,Déchets solides et liquides incinérables (via Andra PP),Organic Liquids (LH) (0.03 m3 - 1 Drum),CEA CIVIL - SACLAY CENTER
Essonne,0.0,Déchets solides et liquides incinérables (via Andra PP),Mineral or organic oils (LH) (0.06 m3 - 0.07 t - 2 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.0,Déchets solides et liquides incinérables (via Andra PP),Aqueous liquids (LA) (0.03 m3 - 0.03 t),CEA CIVIL - SACLAY CENTER
Essonne,0.00125316,Déchets solides et liquides incinérables (via Andra PP),Polyethylene (SL) scintillation vials (0.36 m3 - 0.1746 t - 3 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.0,Déchets solides et liquides incinérables (via Andra PP),Aqueous liquids (LA) (0.013 m3 - 0.013 t),CEA CIVIL - SACLAY CENTER
Essonne,0.0,Déchets solides et liquides incinérables (via Andra PP),Organic liquids (LH) (0.0005 m3 - 0.0005 t),CEA CIVIL - SACLAY CENTER
Essonne,0.00083544,Déchets solides et liquides incinérables (via Andra PP),Polyethylene (SL) scintillation vials (0.24 m3 - 0.07 t - 2 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.00083544,Déchets solides et liquides incinérables (via Andra PP),Glass Scintillation Vials (SLV) (0.24 m3 - 0.07 t - 2 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.0,Déchets solides et liquides incinérables (via Andra PP),Aqueous liquids (LA) (0.002 m3 - 0.002 t - 1 Canister),CEA CIVIL - SACLAY CENTER
Essonne,0.000149784,Déchets solides et liquides incinérables (via Andra PP),Solid incinerable waste (SI) (0.024 m3 - 2 drums),CEA CIVIL - SACLAY CENTER
Essonne,7.4892e-05,Déchets solides et liquides incinérables (via Andra PP),Solid organic and putrescible waste (SO) (0.012 m3 - 0.00521 t - 1 drum),CEA CIVIL - SACLAY CENTER
Essonne,0.00167088,Déchets solides et liquides incinérables (via Andra PP),Polyethylene (SL) scintillation vials (0.48 m3 - 4 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.0020886,Déchets solides et liquides incinérables (via Andra PP),Glass Scintillation Vials (SLV) (0.6 m3 - 0.147 t - 3 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.0,Déchets solides et liquides incinérables (via Andra PP),Aqueous liquids (LA) (0.06 m3 - 0.006 t - 2 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.0,Déchets solides et liquides incinérables (via Andra PP),Solvents and mineral or organic oils (LS-LH) (0.06 m3 - 0.026 t - 2 drums),CEA CIVIL - SACLAY CENTER
Essonne,0.0,Déchets solides et liquides incinérables (via Andra PP),Mineral or organic oils (LH) (0.022 m3 - 0.022 t - 1 Drum),CEA CIVIL - SACLAY CENTER
Essonne,0.0,Déchets solides et liquides incinérables (via Andra PP),Mineral or organic oils (LH) (0.03 m3 - 0.027 t - 1 drum),CEA CIVIL - SACLAY CENTER
Essonne,0.00074892,Déchets solides et liquides incinérables (via Andra PP),Solid organic and putrescible waste (SO) (0.12 m3 - 1 Drum),CEA CIVIL - SACLAY CENTER
Essonne,0.00375948,Déchets solides et liquides incinérables (via Andra PP),Polyethylene (SL) scintillation vials (1.08 m3 - 9 Drums),CEA CIVIL - SACLAY CENTER
Essonne,51.4,Déchets solides et liquides tritiés,Tritiated FA technological waste (51.4 m3 - 257 drums),CEA CIVIL - SACLAY CENTER
Essonne,0.768,Déchets solides FMA,Compactable solid waste (1.2 m3 - 0.37046 t - 6 Drums),CEA CIVIL - SACLAY CENTER
Essonne,2.52,Déchets solides FMA,Non-compactable solid waste (7L) (2.52 m3 - 1.643 t - 1 Box),CEA CIVIL - SACLAY CENTER
Essonne,15.6,Déchets solides FMA,Solid waste - Hulls 12H (15.6 m3 - 33.8 t - 13 Hulls),CEA CIVIL - SACLAY CENTER
Essonne,25.0,Déchets solides FMA,DEM non-compactable solid waste (7L) (25 m3 - 5 Boxes),CEA CIVIL - SACLAY CENTER
Essonne,5.5,Déchets solides FMA,Non-compactable solid waste from collection points (5.5 m3 - 11 Units),CEA CIVIL - SACLAY CENTER
Essonne,25.0,Déchets solides FMA,Non-compactable solid operating waste (7L) (25 m3 - 7.4945 t - 5 boxes),CEA CIVIL - SACLAY CENTER
Essonne,17.0,Déchets solides FMA,Miscellaneous vinyl-coated FA waste (17 m3),CEA CIVIL - SACLAY CENTER
Essonne,2.304,Déchets solides FMA,Compactable solid waste (3.6 m3 - 0.80019 t - 18 drums),CEA CIVIL - SACLAY CENTER
Essonne,0.1,Déchets solides FMA,Hafnium baskets (0.1 t),CEA CIVIL - SACLAY CENTER
Essonne,10.0,Déchets solides FMA,Miscellaneous FA waste packaged in 5 m3 boxes (10 m3 - 3.099 t - 2 Boxes),CEA CIVIL - SACLAY CENTER
Essonne,1.152,Déchets solides FMA,Compactable solid waste (Cell 6) (1.8 m3 - 0.21248 t - 9 drums),CEA CIVIL - SACLAY CENTER
Essonne,0.256,Déchets solides FMA,Compactable solid waste (0.4 m3 - 0.0768 t - 2 Drums),CEA CIVIL - SACLAY CENTER
Essonne,30.28,Déchets solides FMA,Non-compactable solid waste (7L) (30.28 m3 - 36.849 t - 12 Units),CEA CIVIL - SACLAY CENTER
Essonne,1.408,Déchets solides FMA,Compactable solid waste - Operation (2.2 m3 - 11 Drums),CEA CIVIL - SACLAY CENTER
Essonne,53.248,Déchets solides FMA,Compactable solid waste - ITD (83.2 m3 - 416 drums),CEA CIVIL - SACLAY CENTER
Essonne,89.999,Déchets solides FMA,"Solid waste from cleanup-dismantling operations: 4 exchangers and 2 filters from the EL2 and EL3 reactors, stored in a pit in building 114 (43 m3 - 6 Units)",CEA CIVIL - SACLAY CENTER
Essonne,1.4,Déchets solides FMA,Non-compactable solid waste (1.4 m3 - 12 Drums),CEA CIVIL - SACLAY CENTER
Essonne,5.0,Déchets solides FMA,Non-compactable solid waste in 5 m3 boxes - Operation (5 m3 - 2.42 t - 1 box),CEA CIVIL - SACLAY CENTER
Essonne,10.0,Déchets solides FMA,Non-compactable solid waste in 5 m3 boxes - ITD (10 m3 - 2 boxes),CEA CIVIL - SACLAY CENTER
Essonne,0.448,Déchets solides FMA,Compactable solid waste (0.7 m3 - 4 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.62,Déchets solides FMA,Non-compactable solid waste (0.62 m3),CEA CIVIL - SACLAY CENTER
Essonne,85.0,Déchets solides FMA,"Solid waste FA in boxes (85 m3 - 108,002 t - 9 boxes)",CEA CIVIL - SACLAY CENTER
Essonne,0.2,Déchets solides FMA,Non-compactable solid waste (0.2 m3),CEA CIVIL - SACLAY CENTER
Essonne,0.128,Déchets solides FMA,Compactable solid waste (0.2 m3 - 1 Drum),CEA CIVIL - SACLAY CENTER
Essonne,2.0,Déchets solides FMA,Non-compactable solid waste (2 Units),CEA CIVIL - SACLAY CENTER
Essonne,2.048,Déchets solides FMA,Compactable solid waste (3.2 m3 - 16 drums),CEA CIVIL - SACLAY CENTER
Essonne,0.64,Déchets solides FMA,Miscellaneous compactable solid waste FA (1 m3 - 0.2866 t - 5 drums),CEA CIVIL - SACLAY CENTER
Essonne,1.28,Déchets solides FMA,Compactable solid waste (2 m3 - 0.3 t - 10 drums),CEA CIVIL - SACLAY CENTER
Essonne,0.0158,Déchets solides incinérables (via CENTRACO),Incinerable solid waste (0.2 m3 - 1 drum),CEA CIVIL - SACLAY CENTER
Essonne,0.01896,Déchets solides incinérables (via CENTRACO),Ion exchange resins (Primary circuit water) (0.24 m3 - 4 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.1106,Déchets solides incinérables (via CENTRACO),Incinerable solid waste (1.4 m3 - 7 drums),CEA CIVIL - SACLAY CENTER
Essonne,0.316,Déchets solides incinérables (via CENTRACO),Incinerable solid waste (4 m3 - 0.805 t - 20 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.1896,Déchets solides incinérables (via CENTRACO),Incinerable solid waste (2.4 m3 - 0.40704 t - 12 drums),CEA CIVIL - SACLAY CENTER
Essonne,0.0948,Déchets solides incinérables (via CENTRACO),Solid incinerable waste (Cell 6) (1.2 m3 - 0.1478 t - 6 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.2054,Déchets solides incinérables (via CENTRACO),Incinerable solid waste (2.6 m3 - 0.5836 t - 13 drums),CEA CIVIL - SACLAY CENTER
Essonne,0.0316,Déchets solides incinérables (via CENTRACO),Incinerable solid waste - Operation (0.4 m3 - 2 Drums),CEA CIVIL - SACLAY CENTER
Essonne,2.0224,Déchets solides incinérables (via CENTRACO),Incinerable solid waste - ITD (25.6 m3 - 128 drums),CEA CIVIL - SACLAY CENTER
Essonne,2.9388,Déchets solides incinérables (via CENTRACO),Ion exchange resins (37.2 m3 - 186 Drums),CEA CIVIL - SACLAY CENTER
Essonne,0.00474,Déchets solides incinérables (via CENTRACO),Ion exchange resins (0.06 m3 - 1 Drum),CEA CIVIL - SACLAY CENTER
Essonne,0.0079,Déchets solides incinérables (via CENTRACO),Putrescible FA waste (0.1 m3),CEA CIVIL - SACLAY CENTER
Essonne,0.00948,Déchets solides incinérables (via CENTRACO),Incinerable solid waste (0.12 m3 - 1 Drum),CEA CIVIL - SACLAY CENTER
Essonne,0.0948,Déchets solides incinérables (via CENTRACO),Solid incinerable waste (1.2 m3 - 0.108 t - 2 Units),CEA CIVIL - SACLAY CENTER
Essonne,0.0474,Déchets solides incinérables (via CENTRACO),Incinerable solid waste (0.6 m3),CEA CIVIL - SACLAY CENTER
Essonne,0.0079,Déchets solides incinérables (via CENTRACO),Solid incinerable waste (0.1 m3 - 0.015 t - 1 drum),CEA CIVIL - SACLAY CENTER
Essonne,0.0395,Déchets solides incinérables (via CENTRACO),Incinerable solid waste (0.5 m3),CEA CIVIL - SACLAY CENTER
Essonne,0.158,Déchets solides incinérables (via CENTRACO),Incinerable solid waste (2 m3 - 0.4978 t - 10 drums),CEA CIVIL - SACLAY CENTER
Essonne,0.000948,Déchets solides incinérables (via CENTRACO),Vials of scintillating liquids contaminated 3H/14C (0.012 m3 - 0.01 t - 500 Vials),CEA CIVIL - SACLAY CENTER
Essonne,0.06636,Déchets solides incinérables (via CENTRACO),Ion exchange resins (0.84 m3 - 0.4 t - 7 drums),CEA CIVIL - SACLAY CENTER
Essonne,0.1,"Déchets d'exploitation, en attente de transfert",Solvents (0.1 m3),CIS BIO - SACLAY SITE - PRODUCTION
Essonne,0.24,"Déchets d'exploitation, en attente de transfert",Sparkling (0.24 m3),CIS BIO - SACLAY SITE - PRODUCTION
Essonne,1.394,"Déchets d'exploitation, en attente de transfert","Irradiating waste (glass, technological and metallic waste) (1.394 m3)",CIS BIO - SACLAY SITE - PRODUCTION
Essonne,0.0,"Déchets d'exploitation, en attente de transfert","Huiles (0,42 m3)",CIS BIO - SACLAY SITE - PRODUCTION
Essonne,1.62,"Déchets d'exploitation, en attente de transfert","Putrescible waste (animal corpses, litter and culture media) (1.62 m3)",CIS BIO - SACLAY SITE - PRODUCTION
Hauts-de-Seine,0.056,Bâtiment 10,Four carboys (0.056 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,2.625,,"SNC (2,625 m3)",IRSN - RADIOLOGICAL RESPONSE AND ENVIRONMENTAL MONITORING - FAR
Hauts-de-Seine,0.384,,"SC (0,6 m3)",IRSN - RADIOLOGICAL RESPONSE AND ENVIRONMENTAL MONITORING - FAR
Hauts-de-Seine,0.0055,,"SNC (0,0055 m3)",IRSN - METROLOGY OF NUCLEAR MATERIALS
Hauts-de-Seine,0.3072,,"SC (0,48 m3)",IRSN - RADIOBIOLOGY AND EPIDEMIOLOGY DEPARTMENT
Hauts-de-Seine,0.03,,"SNC (0,03 m3)",IRSN - RADIOBIOLOGY AND EPIDEMIOLOGY DEPARTMENT
Hauts-de-Seine,0.0768,,"SC (0,12 m3)",IRSN - RADIOBIOLOGY AND EPIDEMIOLOGY DEPARTMENT
Hauts-de-Seine,0.0768,,"SC (0,12 m3)",IRSN - RADIOACTIVE WASTE AND TRANSFERS IN THE GEOSPHERE
Hauts-de-Seine,0.064,,"SC (0,1 m3)",IRSN - RADIOACTIVE WASTE AND TRANSFERS IN THE GEOSPHERE
Hauts-de-Seine,31.3,"Déchets solides, en attente de traitement",Asbestos waste (31.3 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,13.475,"Déchets solides, en attente de traitement en vrac",Asbestos waste (13.475 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,12.95,"Déchets solides, en attente de traitement en vrac",Asbestos waste (12.95 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,0.2,"Déchets solides, en attente de traitement en vrac",Asbestos waste (0.2 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,11.99,Déchets divers vrac,Electronic waste (11.99 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,0.45,Déchets divers vrac,Electronic waste (0.45 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,0.405,Déchets divers vrac,Electronic waste (0.405 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,0.2,Déchets divers vrac,Electronic waste (0.2 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,3.8,Déchets conditionnés,"Aluminum-based solid waste, contaminated with radium (19 drums of 200 liters)",CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,1.12,Déchets conditionnés TFA compactables,VLL waste packaged in FIBCs (1.75 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,2.24,Déchets conditionnés TFA compactables,VLL waste packaged in FIBCs (3.5 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,5.6,Déchets conditionnés TFA compactables,VLL waste packaged in FIBCs (8.75 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,12.32,Déchets conditionnés TFA compactables,VLL waste packaged in FIBCs (19.25 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,0.56,Déchets conditionnés TFA compactables,VLL waste packaged in FIBCs (1 FIBC),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,2.24,Déchets conditionnés TFA compactables,VLL waste packaged in FIBCs (4 FIBCs),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,0.56,Déchets conditionnés TFA compactables,VLL waste packaged in FIBCs (1 FIBC),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,24.2176,Déchets conditionnés TFA compactables,VLL waste packaged in FIBCs (37.84 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,2.9,Déchets conditionnés TFA non compactables,Metallic or non-metallic waste TFA (2.9 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,10.375,Déchets conditionnés TFA non compactables,Metallic or non-metallic waste TFA (10.375 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,25.4,Déchets conditionnés TFA non compactables,Metallic or non-metallic waste TFA (25.4 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,46.56,Déchets conditionnés TFA non compactables,Metallic or non-metallic waste TFA (46.56 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,1.75,Déchets conditionnés TFA non compactables,Inert waste packaged in FIBCs (2 FIBCs),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,4.375,Déchets conditionnés TFA non compactables,Inert waste packaged in FIBCs (5 FIBCs),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,3.5,Déchets conditionnés TFA non compactables,Inert waste packaged in FIBCs (4 FIBCs),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,14.85,Déchets conditionnés TFA non compactables,VLL waste packaged in mesh lockers (11 lockers 1.35m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,36.35,Déchets conditionnés TFA non compactables,Metallic or non-metallic waste TFA (36.35 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,4.2,Déchets non conditionnés TFA,Miscellaneous solid waste in bulk or prepackaged (4.2 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,13.87,Déchets non conditionnés TFA,Miscellaneous solid waste in bulk or prepackaged (13.87 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,2.95,Déchets non conditionnés TFA,Miscellaneous solid waste in bulk or prepackaged (2.95 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,48.28,Déchets non conditionnés TFA,Miscellaneous solid waste in bulk or prepackaged (48.28 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,0.05,,"DIV6 (0,05 m3)",IRSN - RADIOLOGICAL RESPONSE AND ENVIRONMENTAL MONITORING - FAR
Hauts-de-Seine,0.02,,"DIV9 (0,02 m3)",IRSN - RADIOLOGICAL RESPONSE AND ENVIRONMENTAL MONITORING - FAR
Hauts-de-Seine,3.7,Déchets divers,Various solid and liquid waste contaminated with radium from the Institut Curie (Arcueil drums) (3.7 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,0.044,Déchets divers,Non-compliant &quot;alpha&quot; solid waste (1 drum of 100 liters),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,0.132,Déchets divers,Non-compliant &quot;alpha&quot; solid waste (3 drums of 100 liters),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,0.176,Déchets divers,Non-compliant &quot;alpha&quot; solid waste (4 drums of 100 liters),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,0.44,"Déchets solides, en attente de traitement",Solid waste contaminated with radium (0.44 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,13.2,"Déchets solides, en attente de traitement","Drums of solvents, coated in cement (60 drums of 220 liters)",CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,33.66,"Déchets solides, en attente de traitement",Solid waste of various kinds (153 drums of 220 liters),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,53.6,"Déchets solides, en attente de traitement","“Alpha, beta-gamma” solid waste (MI/HI bins) (1072 PLC in 50-litre drums)",CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,1.452,"Déchets solides, en attente de traitement",“Alpha” waste (33 drums of 100 liters),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,3.5,"Déchets solides, en attente de traitement",Concreted solid package drums (7 concreted drums of 220 liters),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,1.716,Déchets conditionnés,&quot;Alpha&quot; solid waste (39 drums of 100 liters),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,0.088,Déchets solides en attente de conditionnement,&quot;Alpha&quot; solid waste (2 drums of 100 liters),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,0.06,Effluents HA en cuves,HA effluents in tanks (0.06 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
Hauts-de-Seine,0.0948,,"SI (1,2 m3)",IRSN - RADIOLOGICAL RESPONSE AND ENVIRONMENTAL MONITORING - FAR
Hauts-de-Seine,0.00944,,"SLV (0,16 m3)",IRSN - RADIOLOGICAL RESPONSE AND ENVIRONMENTAL MONITORING - FAR
Hauts-de-Seine,0.0,,"LA (0,09 m3)",IRSN - RADIOLOGICAL RESPONSE AND ENVIRONMENTAL MONITORING - FAR
Hauts-de-Seine,0.0,,"LS-LH (0,025 m3)",IRSN - RADIOLOGICAL RESPONSE AND ENVIRONMENTAL MONITORING - FAR
Hauts-de-Seine,0.01896,,"SO (0,24 m3)",IRSN - RADIOLOGICAL RESPONSE AND ENVIRONMENTAL MONITORING - FAR
Hauts-de-Seine,0.00948,,"SI (0,12 m3)",IRSN - METROLOGY OF NUCLEAR MATERIALS
Hauts-de-Seine,0.0,,"L.A. (0,06 m3)",IRSN - RADIOBIOLOGY AND EPIDEMIOLOGY DEPARTMENT
Hauts-de-Seine,0.00708,,"SL (0,12 m3)",IRSN - RADIOBIOLOGY AND EPIDEMIOLOGY DEPARTMENT
Hauts-de-Seine,0.03792,,"SI (0,48 m3)",IRSN - RADIOBIOLOGY AND EPIDEMIOLOGY DEPARTMENT
Hauts-de-Seine,0.0,,"L.A. (0,24 m3)",IRSN - RADIOBIOLOGY AND EPIDEMIOLOGY DEPARTMENT
Hauts-de-Seine,0.02844,,"SO (0,36 m3)",IRSN - RADIOBIOLOGY AND EPIDEMIOLOGY DEPARTMENT
Hauts-de-Seine,0.03792,,"SO (0,48 m3)",IRSN - RADIOBIOLOGY AND EPIDEMIOLOGY DEPARTMENT
Hauts-de-Seine,0.01896,,"SI (0,24 m3)",IRSN - RADIOBIOLOGY AND EPIDEMIOLOGY DEPARTMENT
Hauts-de-Seine,0.0,,"L.A. (0,42 m3)",IRSN - RADIOBIOLOGY AND EPIDEMIOLOGY DEPARTMENT
Hauts-de-Seine,0.00708,,"SL (0,12 m3)",IRSN - RADIOBIOLOGY AND EPIDEMIOLOGY DEPARTMENT
Hauts-de-Seine,0.00177,,"SLV (0,03 m3)",IRSN - RADIOBIOLOGY AND EPIDEMIOLOGY DEPARTMENT
Hauts-de-Seine,0.0,,"LA (0,03 m3)",IRSN - RADIOBIOLOGY AND EPIDEMIOLOGY DEPARTMENT
Hauts-de-Seine,0.0,,"LA (0,03 m3)",IRSN - RADIOACTIVE WASTE AND TRANSFERS IN THE GEOSPHERE
Hauts-de-Seine,0.0,,"LA (0,005 m3)",IRSN - RADIOACTIVE WASTE AND TRANSFERS IN THE GEOSPHERE
Hauts-de-Seine,0.0,,"LA (0,03 m3)",IRSN - RADIOACTIVE WASTE AND TRANSFERS IN THE GEOSPHERE
Hauts-de-Seine,0.0,,"LA (0,03 m3)",IRSN - RADIOACTIVE WASTE AND TRANSFERS IN THE GEOSPHERE
Hauts-de-Seine,0.0,,"LA (0,03 m3)",IRSN - RADIOACTIVE WASTE AND TRANSFERS IN THE GEOSPHERE
Hauts-de-Seine,0.00948,,"SI (0,12 m3)",IRSN - RADIOACTIVE WASTE AND TRANSFERS IN THE GEOSPHERE
Hauts-de-Seine,74.02,"Déchets solides, en attente de traitement",Miscellaneous solid waste in bulk or in non-irradiating or weakly irradiating drums (74.02 m3),CEA CIVIL - FONTENAY-AUX-ROSES CENTER
