City,County,Site,Waste_Type,Description,Label,Volume_in_mt,BQ,Radionuclides
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - INSERM - U 1111,,"SC (0,8 m3)",TFA(SC-SNC),"0,512","2,00E+04","3H, 14C"
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - LAENNEC B BUILDING HOLDER,,"SNC (0,44 m3)",TFA(SC-SNC),"0,44","5,47E+08","3H, 14C, 137Cs, 232Th, 234U, 235U"
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - LAENNEC B BUILDING HOLDER,,"SC (0,12 m3)",TFA(SC-SNC),"0,0768","7,62E+06","3H, 14C, 232Th, 234U, 235U, 238U"
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - LAENNEC B BUILDING HOLDER,,"TFA-06 (0,002 m3)",TFA-06,"0,002","6,00E+00",40K
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - HOLDER OF THE MENDEL BUILDING,,"SC (0,24 m3)",TFA(SC-SNC),"0,1536","4,00E+06","3H, 14C, 63Ni, 234U, 235U, 238U"
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - HOLDER OF THE MENDEL BUILDING,,"SNC (0,24 m3)",TFA(SC-SNC),"0,24","3,35E+06","3H, 14C, 63Ni, 232Th, 235U, 238U"
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - LAENNEC B BUILDING HOLDER,,"DIV9-07 (0,001 m3)",DIV9-07,"0,001","3,55E+06","234U, 238U"
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - LAENNEC B BUILDING HOLDER,,"DIV9-07 (0,0005 m3)",DIV9-07,"0,0005",2.41E+05,"228Ra, 228Th, 232Th"
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - LAENNEC B BUILDING HOLDER,,"DIV9-07 (0,0005 m3)",DIV9-07,"0,0005","6,00E+05","234U, 235U, 238U"
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - HOLDER OF THE MENDEL BUILDING,,"DIV9-06 (0,009 m3)",DIV9-06,"0,009","6,94E+06","234U, 235U, 238U"
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - HOLDER OF THE MENDEL BUILDING,,"DIV9-07 (0,02 m3)",DIV9-07,"0,02","3,14E+07","234U, 235U, 238U"
LYON,Rhône,CARSO - HEALTH ENVIRONMENT HYGIENE LABORATORY,,"SL (1,04 m3)",F3-7-01,"0,06136",2.85E+04,14C
LYON,Rhône,CARSO - HEALTH ENVIRONMENT HYGIENE LABORATORY,,"SL (0,44 m3)",F3-7-01,"0,02596","2,30E+05",63Ni
LYON,Rhône,CARSO - HEALTH ENVIRONMENT HYGIENE LABORATORY,,"L.A. (0,96 m3)",F3-7-01,0,"4,10E+05",14C
LYON,Rhône,CARSO - HEALTH ENVIRONMENT HYGIENE LABORATORY,,"L.A. (0,81 m3)",F3-7-01,0,"6,75E+08",3H
LYON,Rhône,CARSO - HEALTH ENVIRONMENT HYGIENE LABORATORY,,"L.A. (0,27 m3)",F3-7-01,0,"6,44E+04",63Ni
LYON,Rhône,LEON BERARD CENTER - GCS LYON CANCEROLOGY UNIVERSITY - IRATHERAPY - NUCLEAR MEDICINE LUMEN,,"LA (0,0025 m3)",F3-7-01,0,"7,00E+04",68Ge
LYON,Rhône,LEON BERARD CENTER - GCS LYON CANCEROLOGY UNIVERSITY - IRATHERAPY - NUCLEAR MEDICINE LUMEN,,"SO (0,003 m3)",F3-7-01,"0,000237","0,00E+00",177Lu
LYON,Rhône,BAYER SAS - DARGOIRE RESEARCH CENTER - SAFETY DEPARTMENT,,"SI (0,12 m3)",F3-7-01,"0,00948","1,90E+06",3H
LYON,Rhône,BAYER SAS - DARGOIRE RESEARCH CENTER - SAFETY DEPARTMENT,,"SI (0,12 m3)",F3-7-01,"0,00948","1,00E+06",14C
LYON,Rhône,SUPERIOR NORMAL SCHOOL OF LYON - PREVENTION AND OCCUPATIONAL HEALTH DEPARTMENT,,"L.A. (0,025 m3)",F3-7-01,0,"5,37E+07","3H, 14C"
LYON,Rhône,SUPERIOR NORMAL SCHOOL OF LYON - PREVENTION AND OCCUPATIONAL HEALTH DEPARTMENT,,"SI (0,19 m3)",F3-7-01,"0,01501",1.07E+07,"3H, 14C"
LYON,Rhône,SUPERIOR NORMAL SCHOOL OF LYON - PREVENTION AND OCCUPATIONAL HEALTH DEPARTMENT,,"SI (0,18 m3)",F3-7-01,"0,01422","5,36E+06","3H, 14C"
LYON,Rhône,SUPERIOR NORMAL SCHOOL OF LYON - PREVENTION AND OCCUPATIONAL HEALTH DEPARTMENT,,"SL (0,02 m3)",F3-7-01,"0,00118","1,37E+06","3H, 14C"
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - INSERM - U 1111,,"SI (0,3 m3)",F3-7-01,"0,0237","1,50E+07",3H
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - INSERM - U 1111,,"LA (0,1 m3)",F3-7-01,0,"1,50E+07",3H
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - LAENNEC B BUILDING HOLDER,,"SI (0,24 m3)",F3-7-01,"0,01896","1,68E+08","3H, 14C, 109Cd, 137Cs, 153Gd, 226Ra"
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - LAENNEC B BUILDING HOLDER,,"LS-LH (0,003 m3)",F3-7-01,0,"3,83E+06","210Pb, 226Ra"
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - LAENNEC B BUILDING HOLDER,,"L.A. (0,001 m3)",F3-7-01,0,"8,00E+06",3H
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - HOLDER OF THE MENDEL BUILDING,,"SL (0,012 m3)",F3-7-01,"0,000708","3,70E+06",63Ni
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - HOLDER OF THE MENDEL BUILDING,,"LA (0,03 m3)",F3-7-01,0,"3,33E+07","3H, 14C"
LYON,Rhône,CLAUDE BERNARD-LYON 1 UNIVERSITY - HEALTH AND SAFETY DEPARTMENT - HOLDER OF THE MENDEL BUILDING,,"SLV (0,0001 m3)",F3-7-01,"0,0000059",1.85E+08,99Tc
PARIS 05,Paris,NATIONAL MUSEUM OF NATURAL HISTORY - PLANT GARDEN SITE - UMR7245,,"S01 (0,000001 m3)",S01,0,"1,90E+06",14C
PARIS 05,Paris,COLLEGE DE FRANCE - CNRS 7241-INSERM U1050,,DGD - Declining managed waste,DGD,"0,75",-,"32P,35S,125I"
PARIS 05,Paris,UNIVERSITY SORBONNE - JUSSIEU CAMPUS - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622,,DGD - Declining managed waste,DGD,"2,23",-,"32P,33P,35S,125I"
PARIS 05,Paris,INSTITUT CURIE - HOSPITAL - RADIOTHERAPY DEPARTMENT AND NUCLEAR MEDICINE DEPARTMENT,,DGD - Declining managed waste,DGD,"0,5",-,"192Ir,18F,123I,125I,99mTc"
PARIS 05,Paris,INSTITUTE OF PHYSICO-CHEMICAL BIOLOGY - CNRS - UMR 7141 MEMBRANE AND MOLECULAR PHYSIOLOGY OF CHLOROPLAST,,DGD - Declining managed waste,DGD,"0,005",-,33P
PARIS 05,Paris,INSTITUTE OF PHYSICO-CHEMICAL BIOLOGY - CNRS UMR 8261,,DGD - Declining managed waste,DGD,50,-,32P
PARIS 05,Paris,NATIONAL MUSEUM OF NATURAL HISTORY - PLANT GARDEN SITE - STRUCTURE AND INSTABILITY OF GENOMES UMR 7196 - INSERM U1154,,DGD - Declining managed waste,DGD,"0,1",-,"32P,33P"
PARIS 05,Paris,INSTITUTE OF BIOLOGY OF THE HIGHER NORMAL SCHOOL - CNRS UMR8197 - INSERM U1024,,DGD - Declining managed waste,DGD,"0,05",-,"32P,35S"
PARIS 05,Paris,PIERRE AND MARIE CURIE UNIVERSITY - UMR8226 CNRS/UPMC,,DGD - Declining managed waste,DGD,"0,013",-,32P
PARIS 05,Paris,CURIE RESEARCH INSTITUTE - Paris Research Center,,DGD - Declining managed waste,DGD,"1,24",-,"32P,35S,125I"
PARIS 05,Paris,INSTITUT CURIE - HOSPITAL - RADIOTHERAPY DEPARTMENT AND NUCLEAR MEDICINE DEPARTMENT,,"SC (0,2 m3)",TFA(SC-SNC),"0,128","2,60E+05",3H
PARIS 05,Paris,INSTITUT CURIE - HOSPITAL - RADIOTHERAPY DEPARTMENT AND NUCLEAR MEDICINE DEPARTMENT,,"TFA-07 (0,4 m3)",TFA-07,"0,4","0,00E+00",
PARIS 05,Paris,INSTITUT CURIE - HOSPITAL - RADIOTHERAPY DEPARTMENT AND NUCLEAR MEDICINE DEPARTMENT,,"SC (0,001 m3)",TFA(SC-SNC),"0,00064","3,60E+07",235U
PARIS 05,Paris,COLLEGE DE FRANCE - CNRS 7241-INSERM U1050,,"SNC (0,12 m3)",TFA(SC-SNC),"0,12",8.34E+07,"3H, 14C, 36Cl"
PARIS 05,Paris,COLLEGE DE FRANCE - CNRS 7241-INSERM U1050,,"SNC (0,013 m3)",TFA(SC-SNC),"0,013","7,00E+05","3H, 14C"
PARIS 05,Paris,CURIE RESEARCH INSTITUTE - Paris Research Center,,"SC (0,12 m3)",TFA(SC-SNC),"0,0768","1,12E+05",U
PARIS 05,Paris,CURIE RESEARCH INSTITUTE - Paris Research Center,,TFA-06 (35 m3),TFA-06,35,"8,00E+07",226Ra
PARIS 05,Paris,CURIE RESEARCH INSTITUTE - Paris Research Center,,"SC (0,12 m3)",TFA(SC-SNC),"0,0768","1,11E+07",3H
PARIS 05,Paris,INSTITUTE OF PHYSICO-CHEMICAL BIOLOGY - CNRS UMR 8261,,SC (9 m3),TFA(SC-SNC),"5,76","7,50E+06","3H, 14C"
PARIS 05,Paris,UNIVERSITY SORBONNE - JUSSIEU CAMPUS - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622,,"SNC (0,78 m3)",TFA(SC-SNC),"0,78","6,65E+08","3H, 14C, 152Eu, 238U, 241Am"
PARIS 05,Paris,UNIVERSITY SORBONNE - JUSSIEU CAMPUS - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622,,"SC (1,32 m3)",TFA(SC-SNC),"0,8448","3,30E+06","3H, 14C, 137Cs, 232Th, 238U, 241Am"
PARIS 05,Paris,SORBONNE UNIVERSITY - CNRS - UMR 7619 METIS,,"SC (0,0009 m3)",TFA(SC-SNC),"0,000576","5,00E+05","3H, 14C"
PARIS 05,Paris,SORBONNE UNIVERSITY - CNRS - UMR 7619 METIS,,"SC (0,04 m3)",TFA(SC-SNC),"0,0256","5,00E+04","3H, 14C"
PARIS 05,Paris,SORBONNE UNIVERSITY - CNRS - UMR 7619 METIS,,"SNC (0,0005 m3)",TFA(SC-SNC),"0,0005","5,00E+04",14C
PARIS 05,Paris,COLLEGE DE FRANCE - CNRS 7241-INSERM U1050,,"DIV9-06 (0,001 m3)",DIV9-06,"0,001","1,27E+06","234U, 235U, 238U"
PARIS 05,Paris,NATIONAL SUPERIOR SCHOOL OF CHEMISTRY OF PARIS - WASTE BAY OF THE ENSCP,,"DIV9-06 (0,0032 m3)",DIV9-06,"0,0032","3,50E+05",U
PARIS 05,Paris,UNIVERSITY SORBONNE - JUSSIEU CAMPUS - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622,,"DIV9-06 (0,28 m3)",DIV9-06,"0,28","1,00E+08","232Th, 235U, 238U, U, Th"
PARIS 05,Paris,CNRS - DELEGATION PARIS CENTRE - IBPC -UMR 7099,,"SI (0,12 m3)",F3-7-01,"0,00948","3,00E+06",3H
PARIS 05,Paris,CNRS - DELEGATION PARIS CENTRE - IBPC -UMR 7099,,"LA (0,03 m3)",F3-7-01,0,"3,00E+08",3H
PARIS 05,Paris,COLLEGE DE FRANCE - CNRS 7241-INSERM U1050,,"LA (0,059 m3)",F3-7-01,0,9.51E+11,3H
PARIS 05,Paris,COLLEGE DE FRANCE - CNRS 7241-INSERM U1050,,"SI (0,01 m3)",F3-7-01,"0,00079",1.40E+05,"3H, 14C"
PARIS 05,Paris,COLLEGE DE FRANCE - CNRS 7241-INSERM U1050,,"L.A. (0,007 m3)",F3-7-01,0,"8,25E+07","3H, 14C"
PARIS 05,Paris,CURIE RESEARCH INSTITUTE - Paris Research Center,,"SL (0,12 m3)",F3-7-01,"0,00708","5,50E+03",3H
PARIS 05,Paris,CURIE RESEARCH INSTITUTE - Paris Research Center,,"LA (0,03 m3)",F3-7-01,0,"1,11E+05",U
PARIS 05,Paris,CURIE RESEARCH INSTITUTE - Paris Research Center,,"LA (0,03 m3)",F3-7-01,0,"4,32E+06",3H
PARIS 05,Paris,INSTITUTE OF BIOLOGY OF THE HIGHER NORMAL SCHOOL - CNRS UMR8197 - INSERM U1024,,"L.A. (0,1 m3)",F3-7-01,0,"7,00E+05",3H
PARIS 05,Paris,INSTITUTE OF BIOLOGY OF THE HIGHER NORMAL SCHOOL - CNRS UMR8197 - INSERM U1024,,"SI (0,1 m3)",F3-7-01,"0,0079","1,53E+06",3H
PARIS 05,Paris,INSTITUTE OF BIOLOGY OF THE HIGHER NORMAL SCHOOL - CNRS UMR8197 - INSERM U1024,,"SI (0,12 m3)",F3-7-01,"0,00948","4,21E+07","234U, 235U"
PARIS 05,Paris,INSTITUTE OF BIOLOGY OF THE HIGHER NORMAL SCHOOL - CNRS UMR8197 - INSERM U1024,,"L.A. (0,01 m3)",F3-7-01,0,"1,87E+06","234U, 235U, 238U"
PARIS 05,Paris,INSTITUTE OF PHYSICO-CHEMICAL BIOLOGY - CNRS - UMR 7141 MEMBRANE AND MOLECULAR PHYSIOLOGY OF CHLOROPLAST,,"L.A. (0,006 m3)",F3-7-01,0,9.40E+06,14C
PARIS 05,Paris,INSTITUTE OF PHYSICO-CHEMICAL BIOLOGY - CNRS - UMR 7141 MEMBRANE AND MOLECULAR PHYSIOLOGY OF CHLOROPLAST,,"SI (0,03 m3)",F3-7-01,"0,00237","3,00E+06",14C
PARIS 05,Paris,INSTITUTE OF PHYSICO-CHEMICAL BIOLOGY - CNRS UMR 8261,,L.A. (12 m3),F3-7-01,0,"7,50E+07",3H
PARIS 05,Paris,INSTITUTE OF PHYSICO-CHEMICAL BIOLOGY - CNRS UMR 8261,,SL (12 m3),F3-7-01,"0,708","7,50E+06","3H, 14C"
PARIS 05,Paris,NATIONAL MUSEUM OF NATURAL HISTORY - PLANT GARDEN SITE - UMR7245,,"LA (0,03 m3)",F3-7-01,0,"1,70E+07",3H
PARIS 05,Paris,NATIONAL MUSEUM OF NATURAL HISTORY - PLANT GARDEN SITE - UMR7245,,"SL (0,006 m3)",F3-7-01,"0,000354","2,00E+04",3H
PARIS 05,Paris,NATIONAL MUSEUM OF NATURAL HISTORY - PLANT GARDEN SITE - UMR7245,,"SI (0,06 m3)",F3-7-01,"0,00474","2,30E+07",3H
PARIS 05,Paris,NATIONAL MUSEUM OF NATURAL HISTORY - PLANT GARDEN SITE - UMR7245,,"SLV (0,000006 m3)",F3-7-01,"0,000000354","8,55E+07",3H
PARIS 05,Paris,UNIVERSITY SORBONNE - JUSSIEU CAMPUS - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622,,"SL (0,27 m3)",F3-7-01,"0,01593",2.40E+06,"3H, 14C, 152Eu"
PARIS 05,Paris,UNIVERSITY SORBONNE - JUSSIEU CAMPUS - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622,,"L.A. (0,16 m3)",F3-7-01,0,"2,00E+09","3H, 14C, 152Eu, 210Pb"
PARIS 05,Paris,UNIVERSITY SORBONNE - JUSSIEU CAMPUS - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622,,"LS-LH (0,09 m3)",F3-7-01,0,"5,00E+06","150Eu, 210Pb, 235U, 238U"
PARIS 05,Paris,UNIVERSITY SORBONNE - JUSSIEU CAMPUS - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622,,"SLV (0,18 m3)",F3-7-01,"0,01062","4,02E+08","3H, 14C"
PARIS 05,Paris,UNIVERSITY SORBONNE - JUSSIEU CAMPUS - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622,,"SI (0,06 m3)",F3-7-01,"0,00474","5,00E+03",U
PARIS 05,Paris,SORBONNE UNIVERSITY - CNRS - UMR 7619 METIS,,"L.A. (0,002 m3)",F3-7-01,0,"1,10E+07","3H, 14C"
PARIS 05,Paris,SORBONNE UNIVERSITY - CNRS - UMR 7619 METIS,,"SL (0,0019 m3)",F3-7-01,"0,0001121","1,32E+01","3H, 14C"
PARIS 05,Paris,SORBONNE UNIVERSITY - CNRS - UMR 7619 METIS,,"SLV (0,0004 m3)",F3-7-01,"0,0000236","1,20E+05","3H, 14C"
PARIS 05,Paris,SORBONNE UNIVERSITY - CNRS - UMR 7619 METIS,,"SL (0,002 m3)",F3-7-01,"0,000118","1,75E+00","3H, 14C"
PARIS 15,Paris,NATIONAL INSTITUTE OF BLOOD TRANSFUSION - INSERM-UP7 UMR S 1134 INTEGRATED BIOLOGY OF THE RED BLOOD CELL,,DGD - Declining managed waste,DGD,"0,02",-,32P
PARIS 15,Paris,INSTITUT PASTEUR DE PARIS - ALL THE RESEARCH UNITS OF THE INSTITUT PASTEUR,,DGD - Declining managed waste,DGD,"0,76",-,"32P,33P,125I"
PARIS 15,Paris,CHU - GEORGES POMPIDOU EUROPEAN HOSPITAL (AP-HP) - SCINTIGRAPHY - PHYSIOLOGY - IMMUNOLOGY,,DGD - Declining managed waste,DGD,20,-,"18F,68Ga,125I,99mTc"
PARIS 15,Paris,NECKER HOSPITAL GROUP - SICK CHILDREN - IMMUNOLOGY LABORATORY,,DGD - Declining managed waste,DGD,"4,06",-,"35S,125I"
PARIS 15,Paris,UNIVERSITE PARIS DESCARTES - INSTITUT IMAGINE UMR 1163,,DGD - Declining managed waste,DGD,"0,045",-,"32P,35S"
PARIS 15,Paris,NECKER FACULTY OF MEDICINE - SICK CHILDREN (RENE DESCARTES UNIVERSITY) - INSERM - U 1151 Institute of Molecular Medicine,,DGD - Declining managed waste,DGD,"0,515",-,"32P,35S"
PARIS 15,Paris,CHU - GEORGES POMPIDOU EUROPEAN HOSPITAL (AP-HP) - SCINTIGRAPHY - PHYSIOLOGY - IMMUNOLOGY,,TFA-07 (1 m3),TFA-07,1,"0,00E+00","60Co, 57Co, 58Co, 124Sb, 122Sb, 181W"
PARIS 15,Paris,"CENTRAL LABORATORY OF THE PREFECTURE OF POLICE - HEALTH SAFETY AT WORK, RADIATION PROTECTION",,"DIV9-06 (0,000015 m3)",DIV9-06,"0,000015","1,47E+08",151Sm
PARIS 15,Paris,"CENTRAL LABORATORY OF THE PREFECTURE OF POLICE - HEALTH SAFETY AT WORK, RADIATION PROTECTION",,"DIV9-06 (0,0002 m3)",DIV9-06,"0,0002","4,00E+00",U
PARIS 15,Paris,"CENTRAL LABORATORY OF THE PREFECTURE OF POLICE - HEALTH SAFETY AT WORK, RADIATION PROTECTION",,"LS-LH (0,0006 m3)",F3-7-01,0,"0,00E+00",U
PARIS 15,Paris,CHU - GEORGES POMPIDOU EUROPEAN HOSPITAL (AP-HP) - SCINTIGRAPHY - PHYSIOLOGY - IMMUNOLOGY,,"SI (0,36 m3)",F3-7-01,"0,02844",1.80E+05,"3H, 14C"
PARIS 15,Paris,CHU - GEORGES POMPIDOU EUROPEAN HOSPITAL (AP-HP) - SCINTIGRAPHY - PHYSIOLOGY - IMMUNOLOGY,,"SL (0,72 m3)",F3-7-01,"0,04248","2,00E+05","3H, 14C"
PARIS 15,Paris,CHU - GEORGES POMPIDOU EUROPEAN HOSPITAL (AP-HP) - SCINTIGRAPHY - PHYSIOLOGY - IMMUNOLOGY,,"L.A. (0,02 m3)",F3-7-01,0,"0,00E+00","3H, 14C"
PARIS 15,Paris,NECKER HOSPITAL GROUP - SICK CHILDREN - CEDI (IMMUNE DEFICIT STUDY CENTER),,"L.A. (0,165 m3)",F3-7-01,0,"4,68E+08",3H
PARIS 15,Paris,NECKER HOSPITAL GROUP - SICK CHILDREN - CEDI (IMMUNE DEFICIT STUDY CENTER),,"SI (1,23 m3)",F3-7-01,"0,09717","2,36E+08",3H
PARIS 15,Paris,NECKER HOSPITAL GROUP - SICK CHILDREN - BIOCHEMISTRY LABORATORY B,,"SI (0,18 m3)",F3-7-01,"0,01422","1,50E+07",14C
PARIS 15,Paris,NECKER HOSPITAL GROUP - SICK CHILDREN - BIOCHEMISTRY LABORATORY B,,"SL (0,12 m3)",F3-7-01,"0,00708","7,00E+06",14C
PARIS 15,Paris,NECKER HOSPITAL GROUP - SICK CHILDREN - BIOCHEMISTRY LABORATORY B,,"L.A. (0,06 m3)",F3-7-01,0,"7,00E+06",14C
PARIS 15,Paris,NECKER FACULTY OF MEDICINE - SICK CHILDREN (RENE DESCARTES UNIVERSITY) - INSERM - U 1151 Institute of Molecular Medicine,,"SL (0,01 m3)",F3-7-01,"0,00059","5,28E+05",35S
PARIS 15,Paris,NECKER FACULTY OF MEDICINE - SICK CHILDREN (RENE DESCARTES UNIVERSITY) - INSERM - U 1151 Institute of Molecular Medicine,,"LA (0,045 m3)",F3-7-01,0,"2,16E+07",32P
PARIS 15,Paris,NECKER FACULTY OF MEDICINE - SICK CHILDREN (RENE DESCARTES UNIVERSITY) - INSERM - U 1151 Institute of Molecular Medicine,,"SL (0,05 m3)",F3-7-01,"0,00295","2,50E+04",32P
PARIS 15,Paris,NECKER FACULTY OF MEDICINE - SICK CHILDREN (RENE DESCARTES UNIVERSITY) - INSERM - U 1151 Institute of Molecular Medicine,,"SI (0,12 m3)",F3-7-01,"0,00948","1,91E+07",35S
PARIS 15,Paris,NECKER FACULTY OF MEDICINE - SICK CHILDREN (RENE DESCARTES UNIVERSITY) - INSERM - U 1151 Institute of Molecular Medicine,,"L.A. (0,01 m3)",F3-7-01,0,"4,05E+07",35S
PARIS 15,Paris,NECKER FACULTY OF MEDICINE - SICK CHILDREN (RENE DESCARTES UNIVERSITY) - INSERM - U 1151 Institute of Molecular Medicine,,"SI (0,25 m3)",F3-7-01,"0,01975","5,76E+07",32P
PARIS 15,Paris,NECKER FACULTY OF MEDICINE - SICK CHILDREN (RENE DESCARTES UNIVERSITY) - INSERM - U 1151 Institute of Molecular Medicine,,"SI (0,12 m3)",F3-7-01,"0,00948","7,35E+04",14C
PARIS 15,Paris,NECKER FACULTY OF MEDICINE - SICK CHILDREN (RENE DESCARTES UNIVERSITY) - INSERM - U 1151 Institute of Molecular Medicine,,"SI (0,13 m3)",F3-7-01,"0,01027",7.40E+04,3H
PARIS 15,Paris,NATIONAL INSTITUTE OF BLOOD TRANSFUSION - INSERM-UP7 UMR S 1134 INTEGRATED BIOLOGY OF THE RED BLOOD CELL,,"SI (0,01 m3)",F3-7-01,"0,00079","3,27E+07",3H
PARIS 15,Paris,NATIONAL INSTITUTE OF BLOOD TRANSFUSION - INSERM-UP7 UMR S 1134 INTEGRATED BIOLOGY OF THE RED BLOOD CELL,,"SI (0,001 m3)",F3-7-01,"0,000079","4,00E+04",14C
PARIS 15,Paris,INSTITUT PASTEUR DE PARIS - ALL THE RESEARCH UNITS OF THE INSTITUT PASTEUR,,"SI (0,24 m3)",F3-7-01,"0,01896","4,30E+06","3H, 14C, U"
PARIS 15,Paris,INSTITUT PASTEUR DE PARIS - ALL THE RESEARCH UNITS OF THE INSTITUT PASTEUR,,"SL (0,12 m3)",F3-7-01,"0,00708","4,20E+06","3H, 14C"
PARIS 15,Paris,INSTITUT PASTEUR DE PARIS - ALL THE RESEARCH UNITS OF THE INSTITUT PASTEUR,,"LA (0,013 m3)",F3-7-01,0,1.41E+06,"3H, 14C"
CUERS,Var,NATIONAL NAVY - CELAE DET CUERS,Déchets Technologiques,Handling materials and PPE (0.01 m3 - 1 unit),DIV3,"0,01",Data updated with each new edition of the National Inventory,
CUERS,Var,NATIONAL NAVY - CELAE DET CUERS,Pièces métalliques aéronautiques,SEM metal piece (0.01 m3 - 1 unit),DIV3,"0,01",Data updated with each new edition of the National Inventory,
TOULON,Var,MARINE NATIONALE - SLM TOULON,DECHETS TECHNOLOGIQUES,BLOC SYNTHETISEUR 20127431 (2 unite),S02,0,Data updated with each new edition of the National Inventory,
TOULON,Var,MARINE NATIONALE - SLM TOULON,DECHETS TECHNOLOGIQUES,TRANSMITTER/RECEIVER BLOCK (5 units),S02,0,Data updated with each new edition of the National Inventory,
TOULON,Var,MARINE NATIONALE - SLM TOULON,DECHETS TECHNOLOGIQUES,DIAL GRADSPEC SR1 VARIANS (0.03 m3 - 1 unit),S02,0,Data updated with each new edition of the National Inventory,
TOULON,Var,MARINE NATIONALE - SLM TOULON,DECHETS TECHNOLOGIQUES,Reducer box for equipment 1 ST104M822-1 (0.038 m3 - 2 unit),S02,0,Data updated with each new edition of the National Inventory,
TOULON,Var,MARINE NATIONALE - SLM TOULON,DECHETS TECHNOLOGIQUES,SR-IS boxes (0.05376 m3 - 3 units),S02,0,Data updated with each new edition of the National Inventory,
TOULON,Var,MARINE NATIONALE - SLM TOULON,DECHETS TECHNOLOGIQUES,ALTIMETRES EL 62 (34 unit),S02,0,Data updated with each new edition of the National Inventory,
TOULON,Var,MARINE NATIONALE - SLM TOULON,DECHETS TECHNOLOGIQUES,RADAR CODE (2 unite),S02,0,Data updated with each new edition of the National Inventory,
TOULON,Var,MARINE NATIONALE - SLM TOULON,DECHETS TECHNOLOGIQUES,ANTENNA MARK 22CA (1 unit),S02,0,Data updated with each new edition of the National Inventory,
TOULON,Var,MARINE NATIONALE - SLM TOULON,DECHETS TECHNOLOGIQUES,Precision eyecup (0.2 m3 - 73 units),S02,0,Data updated with each new edition of the National Inventory,
TOULON,Var,TOULON INTERCOMMUNAL HOSPITAL CENTER - LA-SEYNE-SUR-MER - NUCLEAR MEDICINE,,DGD - Declining managed waste,DGD,35,-,"18F,111In,123I,131I,99mTc,90Y"
TOULON,Var,MARINE NATIONALE - DSSF TOULON,Déchets solides en attente de décision,6 drums of asbestos waste (1.2 m3),TFA-11,"1,2",Data updated with each new edition of the National Inventory,
TOULON,Var,MARINE NATIONALE - DSSF TOULON,Déchets solides en attente de décision,"Electronic card, batteries and batteries subject to an ASND decommissioning file in tank and drum (2.27 m3)",F3-7-01,"2,27",Data updated with each new edition of the National Inventory,
BOLLENE,Vaucluse,ORANO / ORANO DS - BOLLENE (STMI),Déchets CEA FAR,Effluent (1 m3 - 5 unite),F3-7-01,"0,079",Data updated with each new edition of the National Inventory,
ORSAY,Essonne,PARIS SUD UNIVERSITY - Institute of Plant Sciences of Paris-Saclay (IPS2),,"S01 (0,00001 m3)",S01,0,"4,50E+04",133Ba
ORSAY,Essonne,PARIS SUD UNIVERSITY - Institute of Plant Sciences of Paris-Saclay (IPS2),,"GAZ (0,00006 m3)",DSF,"0,00006","7,77E+07",14C
ORSAY,Essonne,CURIE RESEARCH INSTITUTE - Orsay Research Center,,DGD - Declining managed waste,DGD,"1,02",-,"32P,35S"
