VILLE,DEPARTEMENT,CODE INSEE,NOM DU SITE,GROUPE DE DECHETS,SOUS-GROUPE DE DECHETS,DESCRIPTION PHYSIQUE,CATEGORIE,FAMILLE IN,VOLUME EQUIVALENT CONDITIONNE,MAJORATION,ACTIVITE ( Bq),PRINCIPAUX RADIONUCLEIDES
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Active resins (16,338 t)&quot;","""FMA-VC""",&quot;F3-2-03&quot;,"""87,08154""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Asbestos (45.283 t)&quot;,"""TFA""","""TFA-02""","""452,83""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"""Piles, batteries (10,877 t )""","""TFA""","""TFA-02""","""21,754""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Electrical and electronic waste (7.979 t)&quot;,"""TFA""","""TFA-02""","""7,979""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Ferrous metals (57.087 t)&quot;,"""FMA-VC""",&quot;F3-7-02&quot;,"""8,334702""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Ferrous Metals (26.348 t)&quot;,"""TFA""","""TFA-02""","""50,58816""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Ferrous Metals (4.391 t)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""52,60418""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Oils (0.743 t)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"""Tubes fluorescents (2,024 t )""","""TFA""","""TFA-02""","""2,89432""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Settling sludge (24.762 t)&quot;,"""FMA-VC""",&quot;F3-2-02&quot;,"""137,67672""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Cluster guide tubes (13.2 t)&quot;,"""FMA-VC""",&quot;F3-7-02&quot;,"""13,2""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Cluster guide tubes (13.2 t)&quot;,"""FMA-VC""",&quot;F3-2-15&quot;,"""13,2""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"""Sondes RIC (0,003 t )""","""FMA-VC""",&quot;F3-2-05&quot;,"""0,03594""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Concentrates (38.24 t)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;APG Ion Exchange Resins (2.52 t)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0,67032""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;APG Ion Exchange Resins (10.08 t)&quot;,"""TFA""","""TFA-02""","""13,608""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;200 liter metal drums (79 F1)&quot;,"""FMA-VC""",&quot;F3-01b&quot;,"""10,665""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 55Fe, 60Co, 58Co&quot;"
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Concrete shells of 2 m3 (41 C1)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""82""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""55Fe, 60Co, 63Ni, 110mAg, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Concrete shells of 1.2 m3 (49 C4)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""60,27""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 55Fe, 60Co, 63Ni, 110mAg"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;200 liter plastic drums (328 F6)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""4,92""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""55Fe, 60Co, 137Cs, 134Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Metal boxes of 1 m3 (2 CM1M3)&quot;,"""FMA-VC""",&quot;F3-7-02&quot;,"""0,124""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""55Fe, 60Co, 63Ni, 110mAg, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Metal boxes of 2 m3 (2 CM2M3)&quot;,"""FMA-VC""",&quot;F3-7-02&quot;,"""0,248""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""55Fe, 60Co, 63Ni, 110mAg, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Metal boxes of 4 m3 (1 CM4M3)&quot;,"""FMA-VC""",&quot;F3-7-02&quot;,"""0,248""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""55Fe, 60Co, 63Ni, 110mAg, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;1.33 m3 lockers (9 CA1)&quot;,"""TFA""","""TFA-02""","""11,97""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""60Co, 110mAg, 137Cs, 58Co, 108mAg"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;2.66 m3 lockers (8 CA2)&quot;,"""TFA""","""TFA-02""","""21,28""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""60Co, 110mAg, 137Cs, 58Co, 108mAg"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,"""Big-bags de 1 m3 (36 BB1)""","""TFA""","""TFA-02""","""36""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""60Co, 63Ni, 110mAg, 125Sb, 137Cs"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,"""Big-bags de 1,5 m3 (11 BB1.5)""","""TFA""","""TFA-02""","""16,5""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 110mAg, 58Co, 108mAg"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Metal drums of 200 liters (31 F1)&quot;,"""TFA""","""TFA-02""","""6,51""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 110mAg, 58Co, 108mAg"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Metal boxes of 8 m3 (12 CM8M3)&quot;,"""FMA-VC""",&quot;F3-7-02&quot;,"""5,952""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;200 liter metal drums (12 F1)&quot;,"""TFA""","""TFA-02""","""2,52""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""55Fe, 60Co, 63Ni, 137Cs"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,"""Big-bags de 1,5 m3 (1 BB1.5)""","""TFA""","""TFA-02""","""1,5""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""60Co, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,"""Big-bags de 1,5 m3 (100 BB1.5)""","""TFA""","""TFA-02""","""150""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 60Co, 63Ni, 137Cs, 134Cs&quot;"
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,"""Big-bags de 1 m3 (1 BB1)""","""TFA""","""TFA-02""","""1""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""60Co, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,"""Big-bags de 1 m3 (5 BB1)""","""TFA""","""TFA-02""","""5""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""60Co, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;1.33 m3 lockers (6 CA1)&quot;,"""TFA""","""TFA-02""","""7,98""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""60Co, 58Co"""
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Intermediate-level, long-lived waste stored in swimming pools&quot;","""0""",&quot;Source clusters (12 units)&quot;,&quot;OTHERS&quot;,"""S01""","""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Intermediate-level, long-lived waste stored in swimming pools&quot;","""0""",&quot;Bunches (other than springs) (86 units)&quot;,&quot;MA-VL&quot;,&quot;F2-2-03&quot;,"""7,826""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""",&quot;Long-lived medium-level waste stored in swimming pools&quot;,"""0""","&quot;Absorbent pencils (AIC, Pyrex, stainless steel) (30 cases)&quot;",&quot;MA-VL&quot;,&quot;F2-2-03&quot;,"""15,3""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Intermediate-level, long-lived waste stored in swimming pools&quot;","""0""",&quot;Grape heads (all) (16 cases)&quot;,&quot;MA-VL&quot;,&quot;F2-2-03&quot;,"""2,112""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""",&quot;Long-lived medium-level waste stored in swimming pools&quot;,"""0""",&quot;Fuel assembly skeletons (14 units)&quot;,&quot;MA-VL&quot;,&quot;F2-2-03&quot;,"""0,952""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""",&quot;Long-lived medium-level waste stored in swimming pools&quot;,"""0""",&quot;Miscellaneous metal parts (3 bins)&quot;,&quot;MA-VL&quot;,&quot;F2-2-03&quot;,"""0,12""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""",&quot;Long-lived medium-level waste stored in swimming pools&quot;,"""0""",&quot;Cork clusters in cases (2 cases)&quot;,&quot;MA-VL&quot;,&quot;F2-2-03&quot;,"""0,062""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Intermediate-level, long-lived waste stored in swimming pools&quot;","""0""",&quot;Source pencils (1 case)&quot;,&quot;OTHERS&quot;,"""S01""","""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Plastics, rubber (1.185 t)&quot;","""FMA-VC""",&quot;F3-01b&quot;,"""2,31075""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Plastics, rubber (4.147 t)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""1,103102""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Plastics, rubber (0.592 t)&quot;","""FMA-VC""",&quot;F3-2-05&quot;,"""7,49472""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Ferrous Metals (16.038 t)&quot;,"""FMA-VC""",&quot;F3-7-02&quot;,"""2,341548""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Ferrous metals (7.402 t)&quot;,"""TFA""","""TFA-02""","""14,21184""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Ferrous Metals (1.234 t)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""14,78332""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Non-Ferrous Metals (3.821 t)&quot;,"""FMA-VC""",&quot;F3-2-15&quot;,"""5,08193""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Non-ferrous metals (34.392 t)&quot;,"""TFA""","""TFA-02""","""66,03264""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Water Filters (0.487 t)&quot;,"""FMA-VC""",&quot;F3-01b&quot;,"""0,74024""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Water Filters (0.487 t)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""9,27735""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Ventilation Filters (2.279 t)&quot;,"""TFA""","""TFA-02""","""3,6464""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;SMALL CAUX&quot;,"""76""","""76618""","""EDF - PENLY - CNPE""","&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Iodine traps, activated carbon (0.98 t)&quot;","""TFA""","""TFA-02""","""1,6366""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
